Show,EpId,clips,Prolongation,Block,SoundRep,WordRep,NoStutteredWords,Interjection,Unsure,PoorAudioQuality,DifficultToUnderstand,NaturalPause,Music,NoSpeech
StutteringIsCool,10,40,5.0,5.0,2.5,2.5,82.5,7.5,0.0,20.0,12.5,0.0,5.0,5.0
StutteringIsCool,11,40,2.5,12.5,2.5,12.5,70.0,22.5,0.0,0.0,0.0,12.5,0.0,0.0
StutteringIsCool,12,40,12.5,30.0,25.0,5.0,30.0,7.5,0.0,7.5,27.500000000000004,0.0,5.0,2.5
StutteringIsCool,13,40,2.5,2.5,0.0,5.0,80.0,17.5,5.0,22.5,30.0,10.0,0.0,0.0
StutteringIsCool,14,40,0.0,5.0,0.0,15.0,77.5,20.0,0.0,20.0,20.0,2.5,10.0,7.5
StutteringIsCool,15,40,15.0,0.0,0.0,12.5,67.5,20.0,0.0,2.5,2.5,7.5,0.0,0.0
StutteringIsCool,16,40,5.0,12.5,5.0,15.0,52.5,40.0,0.0,0.0,7.5,7.5,5.0,2.5
StutteringIsCool,17,40,2.5,10.0,0.0,10.0,75.0,17.5,0.0,0.0,2.5,0.0,0.0,0.0
StutteringIsCool,18,40,7.5,5.0,5.0,10.0,72.5,32.5,0.0,12.5,12.5,2.5,0.0,2.5
StutteringIsCool,19,40,5.0,10.0,7.5,2.5,77.5,7.5,0.0,2.5,2.5,22.5,5.0,2.5
StutteringIsCool,20,40,2.5,5.0,5.0,5.0,87.5,30.0,0.0,0.0,0.0,10.0,0.0,0.0
StutteringIsCool,21,40,7.5,15.0,12.5,5.0,55.00000000000001,7.5,0.0,0.0,5.0,2.5,0.0,0.0
StutteringIsCool,22,40,2.5,5.0,10.0,7.5,70.0,7.5,0.0,17.5,7.5,2.5,0.0,0.0
StutteringIsCool,23,40,5.0,7.5,2.5,7.5,72.5,30.0,2.5,0.0,0.0,2.5,10.0,5.0
StutteringIsCool,24,40,5.0,12.5,10.0,10.0,65.0,40.0,0.0,2.5,0.0,10.0,2.5,2.5
StutteringIsCool,25,40,7.5,5.0,0.0,0.0,82.5,17.5,0.0,0.0,0.0,17.5,12.5,0.0
StutteringIsCool,26,40,5.0,10.0,0.0,2.5,85.0,12.5,0.0,0.0,0.0,2.5,0.0,0.0
StutteringIsCool,27,40,5.0,10.0,12.5,2.5,67.5,12.5,0.0,2.5,5.0,5.0,2.5,2.5
StutteringIsCool,28,40,2.5,7.5,2.5,12.5,70.0,12.5,0.0,5.0,5.0,12.5,0.0,0.0
StutteringIsCool,29,40,2.5,7.5,0.0,10.0,72.5,15.0,0.0,2.5,2.5,20.0,12.5,0.0
StutteringIsCool,30,40,2.5,5.0,2.5,15.0,70.0,20.0,0.0,0.0,5.0,2.5,0.0,0.0
StutteringIsCool,31,40,0.0,17.5,7.5,5.0,67.5,22.5,0.0,0.0,2.5,27.500000000000004,0.0,0.0
StutteringIsCool,32,40,2.5,12.5,5.0,0.0,65.0,25.0,2.5,27.500000000000004,7.5,2.5,2.5,12.5
StutteringIsCool,33,40,7.5,7.5,10.0,15.0,65.0,25.0,0.0,0.0,2.5,5.0,0.0,0.0
StutteringIsCool,34,197,7.614213197969544,8.121827411167512,7.1065989847715745,7.614213197969544,60.40609137055838,39.59390862944163,0.0,0.5076142131979695,4.568527918781726,11.16751269035533,0.5076142131979695,0.5076142131979695
StutteringIsCool,35,40,2.5,10.0,2.5,0.0,87.5,17.5,0.0,2.5,2.5,5.0,0.0,2.5
StutteringIsCool,36,40,10.0,5.0,0.0,10.0,70.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
StutteringIsCool,37,40,12.5,15.0,12.5,7.5,50.0,15.0,0.0,0.0,5.0,2.5,5.0,5.0
StutteringIsCool,38,40,2.5,10.0,0.0,5.0,80.0,25.0,0.0,2.5,2.5,7.5,0.0,0.0
StutteringIsCool,39,40,12.5,7.5,7.5,15.0,57.49999999999999,22.5,0.0,0.0,0.0,7.5,0.0,0.0
StutteringIsCool,40,40,32.5,10.0,10.0,15.0,32.5,10.0,0.0,0.0,5.0,2.5,0.0,0.0
StutteringIsCool,41,40,5.0,5.0,2.5,7.5,77.5,20.0,0.0,0.0,2.5,12.5,0.0,0.0
StutteringIsCool,42,40,2.5,7.5,2.5,5.0,75.0,25.0,0.0,0.0,5.0,2.5,0.0,2.5
StutteringIsCool,43,40,25.0,7.5,7.5,7.5,55.00000000000001,20.0,0.0,0.0,7.5,0.0,0.0,0.0
StutteringIsCool,44,40,15.0,0.0,2.5,17.5,57.49999999999999,30.0,0.0,0.0,2.5,7.5,0.0,0.0
StutteringIsCool,45,40,2.5,12.5,15.0,10.0,62.5,25.0,0.0,2.5,0.0,2.5,0.0,0.0
StutteringIsCool,46,195,14.871794871794872,11.282051282051283,4.615384615384616,17.435897435897434,51.7948717948718,42.05128205128205,0.0,0.0,1.5384615384615385,16.923076923076923,0.0,0.0
StutteringIsCool,47,40,7.5,5.0,7.5,12.5,65.0,42.5,0.0,0.0,2.5,0.0,0.0,0.0
StutteringIsCool,48,40,5.0,5.0,2.5,7.5,75.0,12.5,0.0,0.0,0.0,5.0,0.0,0.0
StutteringIsCool,49,40,12.5,7.5,0.0,0.0,82.5,10.0,0.0,0.0,0.0,0.0,0.0,2.5
StutteringIsCool,50,40,0.0,17.5,5.0,7.5,62.5,20.0,0.0,0.0,10.0,7.5,0.0,0.0
StutteringIsCool,51,40,2.5,2.5,2.5,0.0,87.5,20.0,0.0,0.0,2.5,10.0,0.0,5.0
StutteringIsCool,52,40,25.0,20.0,10.0,7.5,40.0,15.0,0.0,0.0,0.0,5.0,0.0,0.0
StutteringIsCool,53,40,7.5,5.0,5.0,7.5,77.5,0.0,0.0,0.0,0.0,2.5,0.0,0.0
StutteringIsCool,54,40,0.0,10.0,0.0,7.5,65.0,32.5,0.0,2.5,2.5,17.5,0.0,0.0
StutteringIsCool,55,40,10.0,2.5,0.0,2.5,75.0,27.500000000000004,0.0,5.0,15.0,0.0,0.0,0.0
StutteringIsCool,56,40,2.5,12.5,2.5,5.0,70.0,17.5,0.0,5.0,7.5,7.5,0.0,0.0
StutteringIsCool,57,40,12.5,2.5,2.5,0.0,80.0,7.5,0.0,0.0,2.5,5.0,0.0,17.5
StutteringIsCool,58,40,7.5,12.5,2.5,2.5,82.5,30.0,0.0,2.5,2.5,2.5,0.0,0.0
StutteringIsCool,59,40,5.0,2.5,0.0,5.0,90.0,20.0,0.0,5.0,0.0,0.0,0.0,12.5
StutteringIsCool,60,40,2.5,5.0,10.0,2.5,72.5,17.5,0.0,0.0,0.0,2.5,0.0,0.0
StutteringIsCool,61,40,5.0,7.5,0.0,12.5,75.0,22.5,0.0,2.5,0.0,2.5,0.0,2.5
StutteringIsCool,62,40,0.0,15.0,7.5,12.5,67.5,17.5,0.0,0.0,5.0,2.5,2.5,2.5
StutteringIsCool,63,40,12.5,15.0,0.0,20.0,47.5,22.5,0.0,0.0,7.5,5.0,0.0,0.0
StutteringIsCool,64,40,0.0,7.5,2.5,7.5,72.5,20.0,0.0,0.0,0.0,12.5,0.0,0.0
StutteringIsCool,65,40,0.0,0.0,2.5,7.5,87.5,0.0,0.0,15.0,0.0,0.0,0.0,7.5
StutteringIsCool,66,40,5.0,5.0,2.5,10.0,70.0,42.5,0.0,0.0,2.5,10.0,0.0,0.0
StutteringIsCool,67,40,0.0,2.5,2.5,5.0,90.0,17.5,0.0,0.0,5.0,10.0,0.0,0.0
StutteringIsCool,68,40,2.5,5.0,0.0,10.0,72.5,22.5,0.0,0.0,2.5,10.0,0.0,2.5
StutteringIsCool,69,40,5.0,7.5,2.5,10.0,70.0,47.5,0.0,2.5,5.0,7.5,0.0,0.0
StutteringIsCool,70,40,0.0,0.0,0.0,5.0,90.0,2.5,0.0,20.0,12.5,7.5,0.0,0.0
StutteringIsCool,71,40,7.5,10.0,5.0,5.0,70.0,15.0,0.0,5.0,7.5,7.5,0.0,2.5
StutteringIsCool,72,40,0.0,5.0,0.0,10.0,72.5,15.0,0.0,0.0,2.5,2.5,0.0,0.0
StutteringIsCool,73,40,15.0,7.5,5.0,0.0,62.5,17.5,0.0,5.0,5.0,15.0,0.0,5.0
StutteringIsCool,74,40,7.5,12.5,0.0,10.0,65.0,15.0,0.0,0.0,2.5,12.5,0.0,0.0
StutteringIsCool,75,40,7.5,7.5,12.5,12.5,52.5,30.0,0.0,0.0,12.5,5.0,0.0,2.5
StutteringIsCool,76,40,10.0,7.5,10.0,20.0,57.49999999999999,50.0,0.0,0.0,0.0,5.0,0.0,0.0
StutteringIsCool,77,40,15.0,12.5,10.0,2.5,45.0,25.0,0.0,2.5,10.0,2.5,0.0,2.5
StutteringIsCool,78,40,10.0,25.0,25.0,20.0,25.0,25.0,0.0,0.0,5.0,2.5,0.0,0.0
StutteringIsCool,79,40,0.0,10.0,12.5,2.5,70.0,12.5,0.0,7.5,7.5,10.0,17.5,5.0
StutteringIsCool,80,209,16.74641148325359,10.526315789473683,7.655502392344498,10.526315789473683,43.0622009569378,14.354066985645932,0.0,7.177033492822966,9.090909090909092,8.133971291866029,0.4784688995215311,0.9569377990430622
StutteringIsCool,81,40,22.5,5.0,0.0,7.5,65.0,32.5,0.0,7.5,0.0,5.0,0.0,2.5
StutteringIsCool,82,172,18.023255813953487,10.465116279069768,6.395348837209303,6.976744186046512,56.395348837209305,22.093023255813954,0.5813953488372093,0.5813953488372093,2.3255813953488373,11.046511627906977,1.1627906976744187,1.1627906976744187
StutteringIsCool,83,40,0.0,7.5,7.5,5.0,80.0,32.5,0.0,0.0,0.0,10.0,10.0,0.0
StutteringIsCool,84,40,0.0,2.5,0.0,0.0,90.0,2.5,2.5,27.500000000000004,7.5,0.0,0.0,67.5
WomenWhoStutter,0,283,23.674911660777383,18.727915194346288,15.901060070671377,1.4134275618374559,33.215547703180206,6.007067137809187,0.35335689045936397,1.76678445229682,16.25441696113074,1.4134275618374559,0.0,23.674911660777383
WomenWhoStutter,1,194,10.309278350515463,15.979381443298967,17.010309278350515,6.185567010309279,45.876288659793815,44.84536082474227,0.0,0.0,2.5773195876288657,7.216494845360824,0.0,0.0
WomenWhoStutter,2,214,6.5420560747663545,13.551401869158877,10.74766355140187,16.822429906542055,49.06542056074766,30.373831775700932,0.0,0.0,1.8691588785046727,9.813084112149532,0.46728971962616817,0.0
WomenWhoStutter,3,40,12.5,12.5,2.5,7.5,65.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0
WomenWhoStutter,4,40,5.0,7.5,2.5,12.5,67.5,25.0,0.0,0.0,0.0,12.5,0.0,0.0
WomenWhoStutter,5,40,12.5,20.0,32.5,5.0,35.0,27.500000000000004,0.0,0.0,7.5,15.0,0.0,2.5
WomenWhoStutter,6,211,11.374407582938389,9.47867298578199,7.5829383886255926,17.535545023696685,47.39336492890995,26.540284360189574,0.9478672985781991,9.95260663507109,9.004739336492891,5.687203791469194,0.0,0.0
WomenWhoStutter,7,40,0.0,17.5,25.0,15.0,45.0,20.0,0.0,0.0,2.5,0.0,0.0,0.0
WomenWhoStutter,8,40,5.0,35.0,15.0,20.0,32.5,22.5,0.0,2.5,7.5,2.5,0.0,10.0
WomenWhoStutter,9,40,10.0,7.5,2.5,20.0,57.49999999999999,35.0,0.0,0.0,0.0,2.5,0.0,0.0
WomenWhoStutter,10,200,15.0,16.5,9.5,16.5,45.5,25.5,0.0,1.0,1.0,12.5,0.0,0.0
WomenWhoStutter,11,40,10.0,5.0,2.5,12.5,65.0,30.0,0.0,0.0,0.0,5.0,0.0,0.0
WomenWhoStutter,12,40,22.5,7.5,7.5,10.0,55.00000000000001,17.5,0.0,0.0,0.0,5.0,0.0,2.5
WomenWhoStutter,13,40,12.5,12.5,2.5,7.5,55.00000000000001,5.0,0.0,0.0,2.5,12.5,0.0,0.0
WomenWhoStutter,14,210,17.142857142857142,17.61904761904762,2.380952380952381,4.761904761904762,47.61904761904761,6.190476190476191,0.0,0.9523809523809524,7.142857142857142,7.142857142857142,0.0,0.0
WomenWhoStutter,15,40,10.0,27.500000000000004,35.0,15.0,25.0,25.0,0.0,0.0,7.5,2.5,0.0,0.0
WomenWhoStutter,16,40,2.5,7.5,0.0,22.5,60.0,40.0,0.0,0.0,5.0,2.5,0.0,0.0
WomenWhoStutter,17,40,5.0,20.0,17.5,15.0,55.00000000000001,37.5,0.0,0.0,0.0,7.5,0.0,0.0
WomenWhoStutter,18,40,10.0,30.0,5.0,17.5,37.5,32.5,0.0,0.0,12.5,0.0,0.0,2.5
WomenWhoStutter,19,205,11.219512195121952,26.34146341463415,25.365853658536587,6.829268292682928,29.756097560975608,2.4390243902439024,0.0,0.0,6.829268292682928,0.975609756097561,0.0,0.975609756097561
WomenWhoStutter,20,40,2.5,10.0,15.0,5.0,65.0,27.500000000000004,0.0,0.0,2.5,7.5,0.0,0.0
WomenWhoStutter,21,212,8.962264150943396,7.0754716981132075,2.8301886792452833,9.90566037735849,65.56603773584906,23.11320754716981,0.0,0.0,3.30188679245283,7.547169811320755,0.0,0.0
WomenWhoStutter,22,40,7.5,30.0,15.0,12.5,30.0,10.0,0.0,0.0,5.0,2.5,0.0,2.5
WomenWhoStutter,23,40,2.5,27.500000000000004,2.5,2.5,65.0,2.5,0.0,2.5,0.0,7.5,0.0,2.5
WomenWhoStutter,24,40,15.0,17.5,0.0,7.5,50.0,20.0,0.0,0.0,2.5,5.0,0.0,0.0
WomenWhoStutter,25,40,5.0,7.5,2.5,15.0,62.5,60.0,0.0,0.0,0.0,0.0,0.0,0.0
WomenWhoStutter,26,40,7.5,15.0,10.0,5.0,45.0,7.5,2.5,0.0,12.5,5.0,0.0,0.0
WomenWhoStutter,27,40,0.0,17.5,5.0,32.5,50.0,20.0,0.0,0.0,0.0,22.5,0.0,0.0
WomenWhoStutter,28,40,5.0,2.5,0.0,20.0,67.5,27.500000000000004,0.0,2.5,2.5,10.0,0.0,0.0
WomenWhoStutter,29,40,7.5,5.0,10.0,7.5,65.0,12.5,0.0,0.0,0.0,2.5,0.0,0.0
WomenWhoStutter,30,208,11.057692307692307,14.903846153846153,5.769230769230769,11.057692307692307,55.769230769230774,9.134615384615383,0.4807692307692308,0.4807692307692308,2.403846153846154,2.403846153846154,0.0,1.9230769230769231
WomenWhoStutter,31,40,5.0,32.5,30.0,2.5,27.500000000000004,20.0,0.0,0.0,5.0,7.5,0.0,0.0
WomenWhoStutter,32,40,2.5,7.5,7.5,2.5,72.5,62.5,0.0,0.0,0.0,2.5,0.0,0.0
WomenWhoStutter,33,40,12.5,17.5,5.0,0.0,60.0,20.0,0.0,0.0,0.0,5.0,0.0,0.0
WomenWhoStutter,34,211,10.90047393364929,9.47867298578199,9.004739336492891,6.6350710900473935,61.61137440758294,30.80568720379147,0.0,0.0,0.9478672985781991,6.6350710900473935,0.0,0.0
WomenWhoStutter,35,40,10.0,0.0,0.0,2.5,75.0,12.5,0.0,0.0,22.5,0.0,0.0,5.0
WomenWhoStutter,36,40,17.5,5.0,0.0,5.0,60.0,37.5,0.0,22.5,27.500000000000004,0.0,0.0,0.0
WomenWhoStutter,37,40,5.0,20.0,10.0,7.5,50.0,22.5,0.0,0.0,2.5,0.0,0.0,0.0
WomenWhoStutter,38,40,12.5,10.0,0.0,2.5,72.5,25.0,0.0,0.0,0.0,7.5,0.0,0.0
WomenWhoStutter,39,232,13.793103448275861,9.913793103448276,3.4482758620689653,5.603448275862069,62.5,20.25862068965517,0.0,0.8620689655172413,7.327586206896551,5.172413793103448,0.0,0.8620689655172413
WomenWhoStutter,40,40,5.0,32.5,12.5,7.5,35.0,20.0,0.0,0.0,0.0,2.5,0.0,0.0
WomenWhoStutter,41,40,15.0,20.0,37.5,7.5,17.5,22.5,0.0,0.0,2.5,0.0,0.0,0.0
WomenWhoStutter,42,280,8.214285714285714,10.357142857142858,8.214285714285714,14.642857142857144,52.5,27.142857142857142,0.0,0.0,0.7142857142857143,8.928571428571429,0.35714285714285715,0.0
WomenWhoStutter,43,40,27.500000000000004,7.5,5.0,2.5,57.49999999999999,20.0,0.0,0.0,0.0,5.0,0.0,0.0
WomenWhoStutter,44,40,5.0,15.0,7.5,17.5,57.49999999999999,20.0,0.0,0.0,2.5,2.5,0.0,0.0
WomenWhoStutter,45,40,0.0,5.0,0.0,5.0,77.5,7.5,0.0,5.0,10.0,2.5,0.0,0.0
WomenWhoStutter,46,40,0.0,12.5,5.0,27.500000000000004,57.49999999999999,22.5,0.0,0.0,0.0,22.5,0.0,0.0
WomenWhoStutter,47,40,0.0,7.5,2.5,10.0,75.0,20.0,0.0,0.0,2.5,17.5,2.5,0.0
WomenWhoStutter,48,40,12.5,10.0,30.0,2.5,50.0,15.0,0.0,7.5,5.0,10.0,0.0,0.0
WomenWhoStutter,49,40,5.0,17.5,15.0,20.0,50.0,25.0,0.0,0.0,2.5,0.0,0.0,0.0
WomenWhoStutter,50,503,19.4831013916501,7.3558648111332,2.783300198807157,2.3856858846918487,56.66003976143141,2.584493041749503,0.7952286282306162,23.26043737574553,15.308151093439365,1.3916500994035785,0.0,0.5964214711729622
WomenWhoStutter,51,40,10.0,12.5,22.5,7.5,47.5,7.5,0.0,5.0,2.5,2.5,0.0,0.0
WomenWhoStutter,52,40,0.0,25.0,12.5,10.0,55.00000000000001,22.5,0.0,2.5,2.5,12.5,0.0,0.0
WomenWhoStutter,53,40,10.0,5.0,5.0,12.5,65.0,17.5,0.0,5.0,7.5,2.5,0.0,5.0
WomenWhoStutter,54,40,25.0,22.5,12.5,20.0,27.500000000000004,2.5,2.5,2.5,5.0,0.0,0.0,2.5
WomenWhoStutter,55,40,10.0,12.5,2.5,22.5,45.0,17.5,0.0,0.0,2.5,7.5,0.0,2.5
WomenWhoStutter,56,182,13.186813186813188,34.61538461538461,12.637362637362637,6.043956043956044,30.76923076923077,29.67032967032967,0.0,2.197802197802198,8.241758241758241,1.098901098901099,0.0,2.7472527472527473
WomenWhoStutter,57,206,6.310679611650485,24.271844660194176,13.592233009708737,16.990291262135923,39.80582524271845,15.048543689320388,0.0,0.0,3.8834951456310676,3.3980582524271843,0.0,0.0
WomenWhoStutter,58,40,10.0,10.0,2.5,15.0,60.0,15.0,0.0,0.0,0.0,12.5,0.0,0.0
WomenWhoStutter,59,40,12.5,0.0,0.0,7.5,70.0,45.0,0.0,5.0,0.0,12.5,0.0,0.0
WomenWhoStutter,60,40,7.5,2.5,2.5,22.5,57.49999999999999,25.0,0.0,0.0,0.0,0.0,0.0,0.0
WomenWhoStutter,61,40,5.0,10.0,12.5,7.5,62.5,30.0,0.0,0.0,2.5,7.5,0.0,0.0
WomenWhoStutter,62,223,9.417040358744394,7.623318385650224,2.242152466367713,13.004484304932735,64.12556053811659,24.663677130044842,0.0,0.4484304932735426,1.345291479820628,8.071748878923767,0.8968609865470852,0.0
WomenWhoStutter,63,40,12.5,5.0,0.0,0.0,85.0,17.5,0.0,0.0,2.5,2.5,0.0,0.0
WomenWhoStutter,64,40,15.0,10.0,2.5,10.0,60.0,30.0,2.5,2.5,5.0,2.5,0.0,0.0
WomenWhoStutter,65,40,57.49999999999999,15.0,0.0,0.0,25.0,12.5,0.0,2.5,5.0,0.0,0.0,0.0
WomenWhoStutter,66,40,17.5,15.0,5.0,7.5,42.5,17.5,0.0,0.0,2.5,5.0,0.0,0.0
WomenWhoStutter,67,40,10.0,2.5,2.5,5.0,77.5,20.0,0.0,12.5,0.0,7.5,2.5,0.0
WomenWhoStutter,68,40,7.5,30.0,27.500000000000004,15.0,27.500000000000004,17.5,0.0,0.0,0.0,2.5,0.0,2.5
WomenWhoStutter,69,40,7.5,10.0,10.0,12.5,55.00000000000001,12.5,0.0,0.0,0.0,5.0,0.0,0.0
WomenWhoStutter,70,40,2.5,12.5,2.5,2.5,80.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
WomenWhoStutter,71,40,5.0,15.0,25.0,5.0,42.5,17.5,0.0,0.0,2.5,12.5,0.0,0.0
WomenWhoStutter,72,40,20.0,12.5,0.0,7.5,57.49999999999999,37.5,0.0,0.0,0.0,2.5,0.0,0.0
WomenWhoStutter,73,40,0.0,2.5,0.0,27.500000000000004,70.0,40.0,0.0,0.0,0.0,10.0,2.5,0.0
WomenWhoStutter,74,211,6.6350710900473935,12.322274881516588,0.9478672985781991,13.744075829383887,61.61137440758294,33.649289099526065,0.9478672985781991,1.8957345971563981,0.9478672985781991,17.535545023696685,1.4218009478672986,0.9478672985781991
WomenWhoStutter,75,40,7.5,27.500000000000004,5.0,2.5,57.49999999999999,20.0,0.0,0.0,0.0,10.0,0.0,0.0
WomenWhoStutter,76,40,2.5,7.5,0.0,10.0,77.5,30.0,0.0,0.0,0.0,5.0,0.0,0.0
WomenWhoStutter,77,40,15.0,12.5,2.5,0.0,72.5,15.0,0.0,0.0,0.0,7.5,2.5,0.0
WomenWhoStutter,78,40,7.5,10.0,2.5,20.0,57.49999999999999,25.0,0.0,0.0,0.0,0.0,0.0,0.0
WomenWhoStutter,79,40,2.5,12.5,0.0,25.0,57.49999999999999,40.0,0.0,0.0,0.0,7.5,0.0,0.0
WomenWhoStutter,80,40,5.0,7.5,0.0,27.500000000000004,57.49999999999999,37.5,0.0,0.0,0.0,2.5,5.0,2.5
WomenWhoStutter,81,190,3.1578947368421053,15.263157894736842,10.0,10.526315789473683,54.21052631578947,30.0,0.0,1.5789473684210527,5.7894736842105265,5.263157894736842,0.0,0.0
WomenWhoStutter,82,40,7.5,5.0,2.5,10.0,75.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
WomenWhoStutter,83,40,12.5,12.5,7.5,15.0,42.5,57.49999999999999,0.0,0.0,0.0,17.5,2.5,0.0
WomenWhoStutter,84,40,12.5,7.5,2.5,7.5,62.5,47.5,0.0,0.0,0.0,7.5,0.0,0.0
WomenWhoStutter,85,40,10.0,20.0,2.5,17.5,45.0,40.0,0.0,0.0,0.0,20.0,2.5,0.0
WomenWhoStutter,86,167,4.191616766467066,13.17365269461078,4.191616766467066,25.748502994011975,44.91017964071856,38.32335329341318,0.0,0.0,0.0,10.778443113772456,1.1976047904191618,0.0
WomenWhoStutter,87,206,7.766990291262135,10.194174757281553,3.3980582524271843,19.41747572815534,55.33980582524271,29.126213592233007,0.0,0.48543689320388345,4.368932038834951,6.796116504854369,0.9708737864077669,0.9708737864077669
WomenWhoStutter,88,226,6.637168141592921,8.4070796460177,5.752212389380531,27.43362831858407,50.0,27.876106194690266,0.0,0.0,0.4424778761061947,4.867256637168142,0.0,0.0
WomenWhoStutter,89,40,2.5,2.5,2.5,2.5,82.5,2.5,0.0,2.5,17.5,0.0,0.0,0.0
WomenWhoStutter,90,40,10.0,5.0,10.0,17.5,57.49999999999999,20.0,0.0,0.0,0.0,5.0,0.0,2.5
WomenWhoStutter,91,40,0.0,5.0,5.0,12.5,77.5,20.0,0.0,0.0,0.0,0.0,0.0,0.0
WomenWhoStutter,92,40,10.0,15.0,7.5,5.0,67.5,27.500000000000004,0.0,0.0,0.0,0.0,0.0,0.0
WomenWhoStutter,93,40,15.0,15.0,2.5,5.0,57.49999999999999,15.0,0.0,0.0,12.5,2.5,0.0,2.5
WomenWhoStutter,94,40,0.0,0.0,5.0,22.5,60.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0
WomenWhoStutter,95,40,7.5,17.5,10.0,7.5,42.5,22.5,0.0,0.0,2.5,10.0,0.0,5.0
WomenWhoStutter,96,196,2.0408163265306123,8.673469387755102,3.061224489795918,9.183673469387756,73.46938775510205,17.346938775510203,0.0,0.5102040816326531,1.0204081632653061,12.244897959183673,0.0,0.0
WomenWhoStutter,97,201,3.482587064676617,15.422885572139302,29.850746268656714,22.885572139303484,35.82089552238806,20.8955223880597,0.0,0.0,0.9950248756218906,8.955223880597014,0.4975124378109453,0.9950248756218906
WomenWhoStutter,98,40,5.0,12.5,7.5,10.0,65.0,5.0,0.0,0.0,2.5,5.0,0.0,0.0
WomenWhoStutter,99,231,16.883116883116884,24.675324675324674,6.0606060606060606,9.956709956709958,38.961038961038966,16.017316017316016,0.0,0.4329004329004329,1.7316017316017316,5.627705627705628,0.0,0.4329004329004329
WomenWhoStutter,100,40,12.5,10.0,2.5,2.5,65.0,10.0,0.0,0.0,0.0,7.5,0.0,0.0
WomenWhoStutter,101,215,6.046511627906977,13.953488372093023,6.976744186046512,10.232558139534884,57.674418604651166,17.674418604651162,0.0,6.511627906976744,5.5813953488372094,13.023255813953488,1.3953488372093024,0.46511627906976744
WomenWhoStutter,102,40,10.0,7.5,2.5,10.0,75.0,32.5,0.0,0.0,0.0,7.5,0.0,0.0
WomenWhoStutter,103,186,2.1505376344086025,10.21505376344086,6.451612903225806,19.35483870967742,58.06451612903226,27.419354838709676,0.0,0.0,1.6129032258064515,14.516129032258066,0.5376344086021506,0.0
WomenWhoStutter,104,40,2.5,7.5,0.0,12.5,75.0,20.0,0.0,7.5,0.0,7.5,0.0,0.0
WomenWhoStutter,105,40,10.0,10.0,5.0,2.5,70.0,12.5,0.0,0.0,2.5,0.0,0.0,0.0
WomenWhoStutter,106,40,2.5,12.5,5.0,2.5,77.5,2.5,0.0,0.0,0.0,12.5,0.0,0.0
WomenWhoStutter,107,40,5.0,10.0,2.5,12.5,72.5,15.0,0.0,5.0,2.5,0.0,0.0,0.0
WomenWhoStutter,108,40,0.0,25.0,5.0,10.0,50.0,47.5,0.0,0.0,0.0,5.0,0.0,0.0
WomenWhoStutter,109,40,2.5,10.0,10.0,0.0,67.5,40.0,0.0,0.0,0.0,0.0,0.0,0.0
